Grid_ID,Latitude,Longitude,Samples,Unique_Dates,Median_Predicted_LST,Mean_Predicted_LST,Maximum_Predicted_LST,Median_L_NDVI,Median_S2_NDVI,Median_Tree_Probability,Median_Built_Probability,Median_Distance_To_Water,Median_Albedo,Median_Cooling_Priority_Score,Heat_Score,Built_Score,Low_Tree_Score,Water_Distance_Score,Low_Albedo_Score,Spatial_Cooling_Score,Cooling_Priority,Cell_Area_m2,Cell_Area_hectares,Suggested_Greening_Fraction,Suggested_Greening_Percent,Suggested_Greening_Area_m2,Assumed_Canopy_Area_Per_Tree_m2,Approx_Trees_Needed,Recommended_Action
16828_2857,12.835422659290304,77.56587591991264,1,1,29.910893982800022,29.910893982800022,29.910893982800022,0.6236380004345982,0.704954954954955,0.6601844448596239,0.0503309663617983,700.0,0.098675625,23.663122253977743,0.20542955615273018,0.037920589760684215,0.09314369089866747,0.03585054458310495,0.7276476877083966,18.749565687901175,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2859,12.845257412066541,77.56705486515347,2,2,36.00923127125002,36.00923127125002,36.82131009800002,0.19936006583035676,0.14955137350178985,0.0826242509647272,0.33262191433459515,2680.1849291179533,0.15710531500000002,49.72141584762825,0.4595817435519039,0.4087520644016214,0.9080474592271205,0.13726584184615595,0.538635958874802,53.97475519598808,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2864,12.86517452720612,77.56625366452326,3,3,34.486836618200016,34.39144537670003,36.11256656090006,0.1408817862405075,-0.2658227848101265,0.0363448718562722,0.0525826551020145,5333.8541412378345,0.07554521,50.71002522267567,0.39613495258967296,0.04087852044164687,0.9733449655823526,0.2731736795574657,0.8024712872823205,51.548649718168306,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2866,12.8740094671534,77.56873509165727,2,2,41.19398308400003,41.19398308400003,43.33074119690004,0.24078753743665976,0.06871067562347641,0.028767727781087098,0.7143122425768524,3751.3525556819186,0.145554875,67.3442320730048,0.6756596598763986,0.910159524664568,0.9840358742102412,0.1921257600634562,0.5759999879016324,72.96093359993138,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16828_2868,12.882523791225788,77.56972569071569,1,1,43.57166033660002,43.57166033660002,43.57166033660002,0.2719646799116997,0.2648238024899768,0.0393847087398171,0.7041334288660437,4468.780594300866,0.20569776,69.23609340829707,0.7747509114905146,0.896788127084939,0.9690559329279391,0.22886888275442493,0.38144631714126964,74.77140868805009,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16828_2870,12.893393094144152,77.56953585795667,1,1,43.4054932943,43.4054932943,43.4054932943,0.303737135705822,0.1434599156118143,0.0318231715355068,0.6879914740566164,5434.15126767741,0.1599383925,70.49362712565352,0.767825791531311,0.8755832498171631,0.9797248211707282,0.27831040327600753,0.5294713564920996,76.41771853545917,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16828_2871,12.898713781568594,77.56814652795995,1,1,38.40306721339999,38.40306721339999,38.40306721339999,0.3856305732484076,0.3394865878280934,0.0414024631027132,0.6999399608466774,4704.253394535631,0.1273324675,61.720708030539726,0.5593464191011652,0.8912793782545264,0.9662089991342566,0.24092863721574637,0.6349468819393256,68.65702760777164,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16828_2872,12.903888042830014,77.56992756442382,1,1,32.96932118869999,32.96932118869999,32.96932118869999,0.3341821339731229,0.3657275781855776,0.0546031156554818,0.5825423635542393,5793.96237474839,0.151175545,50.41858464823906,0.3328915064539715,0.7370600366996815,0.9475836478317337,0.2967381520410712,0.5578179206357763,56.6067127312159,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2873,12.905863032247824,77.57009067329956,1,1,43.55889403190002,43.55889403190002,43.55889403190002,0.2279381954142079,0.249185667752443,0.0302799083292484,0.6800913522019982,6082.76253029822,0.1488417025,71.15619921559717,0.77421886740849,0.8652052555590068,0.9819022755998876,0.31152907040128086,0.5653675688668438,77.26335681240313,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16828_2874,12.909217859884617,77.5670302622191,1,1,39.07122176300003,39.07122176300003,39.07122176300003,0.245593574915238,0.1597285067873303,0.0421823002398014,0.6247163752559572,5872.818744010409,0.1901255,61.69596966778877,0.587192196117005,0.7924619228146388,0.965108694389551,0.30077678601519947,0.43182036130351376,66.8283055198257,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2877,12.9246489047004,77.57023386179723,1,1,43.67785821800002,43.67785821800002,43.67785821800002,0.2333186322072269,0.0704316780266147,0.036478808382526,0.7268748888745904,3744.329045369811,0.1954848925,70.52700111101214,0.7791767775222421,0.9266624436757422,0.9731559889508001,0.19176605053549317,0.41448348955350445,75.45840288068581,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16828_2878,12.930666814633245,77.56838850358406,1,1,35.46644115020003,35.46644115020003,35.46644115020003,0.1798445456982042,0.1160907127429805,0.0325788839254528,0.6683391819242388,2912.043955712207,0.1522107549999999,56.44291586312205,0.43696061093190414,0.849767018287747,0.9786585550380391,0.14914051666031686,0.5544691636629804,61.72749039077633,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2880,12.938636453220766,77.5683067189243,2,2,36.088375524350035,36.088375524350035,42.767502771200014,0.19293639359347275,0.1480687897329152,0.030380741925910098,0.7565117474878207,3281.8739652536847,0.15099004375,59.28787291520564,0.462880131964027,0.965594899931223,0.9817600052724615,0.16808138415351237,0.5584179907707247,64.80812265858333,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2881,12.941071536921608,77.56805179318705,2,2,34.256718421700015,34.256718421700015,34.6429888619,0.2778536547596857,0.16133386240702668,0.03567625302821395,0.7445591717259958,3876.3455967290593,0.15080770500000001,55.875854750018,0.3865446265328318,0.9498934000165246,0.9742883477757922,0.198527286621511,0.559007830668401,61.64274592885507,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2882,12.946507886230208,77.56657434293362,2,1,43.45813934735,43.45813934735,43.99074376879999,0.32610311650498497,0.21734714944953154,0.0306852703215554,0.7439597800839692,5500.0,0.16141077,71.36713080962208,0.7700198501587227,0.9491060092478996,0.9813303334567831,0.2816828502958246,0.5247084248939569,77.6345552333848,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16828_2890,12.982504718764726,77.57013264304082,1,1,41.4088227311,41.4088227311,41.4088227311,0.1695744140790253,0.1295379537953795,0.0320358434692025,0.7409926960244775,9027.181176868004,0.132086255,71.253915308685,0.684613242413386,0.9452082995796782,0.9794247534686631,0.46232765891581745,0.6195690561476341,76.8672401775817,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16828_2891,12.9864474983532,77.56845722900128,1,1,35.59354022390003,35.59354022390003,35.59354022390003,0.238101597901264,0.2340165188130926,0.033622674876824,0.6767733478918672,8060.397012554654,0.1208790424999999,59.49775933841329,0.44225754779671844,0.8608465595397868,0.977185826846916,0.41281374636588086,0.6558227930753929,65.71901137055119,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2892,12.993855465729954,77.56986174882957,2,2,36.800075648750024,36.800075648750024,40.87901254100002,0.5752335331966845,0.5696352586963526,0.1572394585236907,0.4772774241864681,5218.194671523204,0.1438841125,51.648493099162344,0.4925406992355521,0.5987787599741482,0.8027697505880205,0.2672501724496619,0.5814046667317844,57.23910152554929,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2894,13.002213760108674,77.56903566342825,2,1,31.625176278650027,31.625176278650027,32.34729281900004,0.3778162690323191,0.38093652518313414,0.0347404028871096,0.7485614927718416,2527.751287012363,0.1160410362499999,50.585743711360905,0.2768733898900232,0.9551510486449194,0.9756087777753629,0.12945894315719664,0.6714730545335701,57.801740746566466,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2896,13.009011283665725,77.5694511731742,2,2,33.86156112950001,33.86156112950001,37.1744086541,0.2916577455139732,0.14649575788260272,0.0251145974034443,0.42509528854861856,1300.0,0.19634136624999998,46.77121261021395,0.3700761884276492,0.5302297028844327,0.9891902282367203,0.06657958279719492,0.4117129189037527,52.26917380329994,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2897,13.015488093679236,77.56581514725767,1,1,42.71016548570002,42.71016548570002,42.71016548570002,0.2759460399675313,0.1088690755513843,0.0404210239648819,0.6906011709943414,2863.5642126552707,0.1408343349999999,68.62408176358085,0.7388475512083531,0.8790114779297973,0.9675937525508838,0.14665762353197373,0.5912702627640896,74.30819689401382,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16828_2899,13.022657368441218,77.57040149305617,1,1,29.41398223520004,29.41398223520004,29.41398223520004,0.5539173137061391,0.5401529636711281,0.6216086680069566,0.0573611855506897,4026.1644278394792,0.0961044299999999,26.015858589709797,0.1847204346949729,0.047155836471878224,0.14757186350426899,0.206200267598815,0.735965137486383,21.207105573335795,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2900,13.027634024306332,77.5691701664357,2,1,30.172560503900026,30.172560503900026,31.02562993550001,0.3779331241642431,0.43483556596331147,0.12028888543136415,0.5780306035885587,5948.772287919567,0.1166164325,45.32258510513369,0.2163346792315491,0.731133163686876,0.8549048554188642,0.3046667516039996,0.6696117295808467,50.735790821885175,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2903,13.041763850709625,77.5671791489338,6,6,35.95174017485005,36.09020986175002,42.45489066199999,0.31565025386049017,0.411902975743936,0.03743539215065535,0.749530048109591,6083.0995331998965,0.14459042249999995,53.58467433633375,0.4571857645801105,0.9564233912642923,0.9718063050120342,0.311546330026354,0.5791198544352885,65.83560092208609,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2905,13.04978831312088,77.56899480819982,2,2,36.007231729550014,36.007231729550014,41.63439496100003,0.37388202940370124,0.37006062305030163,0.042263691779225995,0.7118048560223542,5336.414365543081,0.12093759000000001,58.39085058383174,0.4594984113462852,0.9068656965762899,0.9649938556716333,0.27330480160831994,0.6556334002479809,65.39715031284959,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2906,13.055744686635636,77.57009770396289,1,1,42.944163134900016,42.944163134900016,42.944163134900016,0.3837224577536274,0.2858986175115207,0.0361705422401428,0.7475219303742051,5643.580423808985,0.1836488375,69.64956074124966,0.7485995559889151,0.9537854276086616,0.973590934509257,0.2890363308458605,0.45277144244388445,76.00861474931541,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16828_2908,13.06448836599093,77.56745723082697,1,1,32.13532430870005,32.13532430870005,32.13532430870005,0.4114535246412975,0.2399289099526066,0.0365316215902566,0.6863514321157709,8414.86779456457,0.12640547,53.26352481145516,0.29813414205933236,0.8734288088910044,0.9730814725931076,0.430967990042816,0.6379455868802456,60.04297039979667,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2909,13.06708920595729,77.56776999522556,2,2,37.57832462255002,37.57832462255002,38.69964880880002,0.26535695560181616,0.22966586037600284,0.0296780478674918,0.7047472280682996,9108.912480704934,0.173084245,62.66727766418421,0.5249747332479122,0.8975944443435708,0.9827514656297369,0.4665135328473048,0.4869463951579487,68.566291915866,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16828_2910,13.073301359392477,77.56939420382704,2,2,34.123125110000025,34.123125110000025,34.865057621300025,0.2253985771864603,0.1769694393934887,0.029757080308627303,0.7450339088682085,10680.04263393984,0.12780593499999995,59.863816043310585,0.38097703806002664,0.9505170384143471,0.9826399554619963,0.5469790637107456,0.6334152819818124,65.86677944209175,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2911,13.075739978768611,77.56838114430595,2,2,32.600858632700024,32.600858632700024,35.93023228400003,0.4078108370012463,0.29554926064548426,0.2216356137068942,0.2296908930875361,11619.77504160548,0.13823741374999998,43.971535613009266,0.31753558890584843,0.2735367389742442,0.7119105291954084,0.5951075188210393,0.5996709332983192,46.55002239192639,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2912,13.082574624712748,77.5669126547157,1,1,36.59261037980002,36.59261037980002,36.59261037980002,0.3582532069325287,0.2917377528637582,0.0956166128162294,0.0563135147094726,13994.641831786908,0.1476220775,49.96503508659866,0.4838944487218481,0.04577956377954844,0.8897159939630814,0.7167364727358031,0.5693128821104819,55.14586480310704,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2913,13.083920163593843,77.56684402998485,1,1,29.146436719700024,29.146436719700024,29.146436719700024,0.6205929144499376,0.7461182239171887,0.5019883366767317,0.0465454815421253,13612.494260788506,0.12570367,30.148853140472475,0.17357030068681412,0.032947788018399884,0.3163491784925616,0.6971647605480837,0.6402158099688058,28.7195640152315,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2914,13.089991285450234,77.57029765209298,1,1,32.437289285600016,32.437289285600016,32.437289285600016,0.3412317564881594,0.3319034852546917,0.0645226354245096,0.0368820959702134,11166.467659918242,0.15576172,41.42315175837075,0.31071872958984165,0.020253482560183875,0.933587783633966,0.5718913523967123,0.5429822974195072,47.22098251100777,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2918,13.108443104281843,77.57016864965904,2,2,38.880034814300025,38.880034814300025,43.970457820100016,0.4528003086200387,0.5114350555923002,0.25991561415139586,0.37522846611682326,7151.059784082665,0.1768749825,52.744557547101365,0.5792243552259626,0.46472215674865497,0.6578996798612939,0.3662419822938635,0.4746838990120793,54.99655736986011,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2919,13.115137339182088,77.56808544590358,1,1,33.9221968043,33.9221968043,33.9221968043,0.1562608049553824,0.1023398723705979,0.0233799853594973,0.7497850615764037,7244.308110509934,0.15026073,57.98353720249468,0.3726032197569969,0.9567583896786253,0.9916376647223754,0.371017701270836,0.5607772169235523,63.36439543546253,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2921,13.121692313011394,77.568600319895,2,2,38.23718215775003,38.23718215775003,47.32307400740003,0.4837275416646025,0.527758102423947,0.3902720019686967,0.1634147298755124,7150.481820795328,0.15047918999999996,46.30085992363179,0.5524330511196792,0.18647306401777128,0.4739744149609658,0.366212381867292,0.5600705299245117,46.00660749699592,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2924,13.134999087128879,77.56743516594844,4,4,33.79326908990002,34.99672402422502,42.53762383610003,0.39466013794846094,0.2593467005882478,0.0420523195061832,0.703858770430088,9920.255465582806,0.16632712374999992,57.3199429292403,0.3672300730973016,0.896427322058921,0.9652920896282728,0.5080665154923814,0.5088047204271865,62.43662735467838,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16828_2925,13.140595072118188,77.56828311622102,3,3,32.36209284560002,35.75804952650001,43.61137772900001,0.358823383269981,0.3220607661822985,0.0405438281595706,0.6987659933511168,11456.002793295747,0.1626970825,56.155570893588525,0.30758486886573466,0.889737195975266,0.9674204829902799,0.5867199126931772,0.5205473870817545,60.9076377667647,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16828_2926,13.1444083826323,77.56656101379227,4,3,40.31624409305004,39.56140428372503,46.69162899260004,0.2940980510425841,0.24480982140955065,0.03833784314338115,0.6641810708679259,12621.461969632572,0.15984446624999998,68.1084729170991,0.639079314453723,0.8443047161281967,0.9705329992640314,0.6464089786375374,0.5297751945390816,74.25291003343885,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2850,12.802255302459027,77.57353457565966,2,2,40.890992701100004,40.890992701100004,45.59637575390001,0.4382536629123698,0.3193113597546646,0.07496599631849675,0.38817258295603096,3819.4972798846084,0.15637287999999994,58.06681354848118,0.6630323378814672,0.4817261944972212,0.918852810142921,0.19561579645364463,0.5410052818270246,64.08471746909672,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16829_2851,12.8054911250713,77.57134695513238,1,1,42.89437967360006,42.89437967360006,42.89437967360006,0.4113846675530729,0.3920738745671412,0.3019664830062538,0.0403045325074344,3982.461550347976,0.1313712825,52.23269123961504,0.7465247977413435,0.02474936596373172,0.5985683549993432,0.20396202194464483,0.6218818903983976,53.454880397523716,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2855,12.82620425119629,77.57484793869222,1,1,37.105928623400025,37.105928623400025,37.105928623400025,0.2694523564821613,0.174908728841686,0.0410251739667728,0.0654612082289531,2002.4984394500784,0.1915742825,45.34974849693587,0.5052873216103206,0.057796430426364176,0.9667413321133593,0.10255808511586162,0.42713375617127947,50.54389103651368,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2858,12.839089930872612,77.57442944630985,1,1,33.462524384600016,33.462524384600016,33.462524384600016,0.2886907415663546,0.2897526501766784,0.0250932679045945,0.7523222580784932,2517.935662402834,0.1523259525,53.66956666843596,0.35344607159874614,0.9600913776014769,0.9892203229163278,0.128956235317661,0.55409651615052,60.100249115562,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2859,12.842291511696642,77.57463143145029,1,1,37.00576354730001,37.00576354730001,37.00576354730001,0.2261790056697145,0.1320313804039392,0.0441925900522619,0.275410350644961,3705.401462729781,0.17066958,50.898288202187445,0.5011128766775949,0.3335960996712702,0.9622722926414339,0.18977237191128046,0.4947574926702575,55.950562524024086,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2861,12.851231904594211,77.57099446218196,1,1,34.15168266710005,34.15168266710005,34.15168266710005,0.3391932766285702,0.4503621644652748,0.323542307363823,0.1317071751691401,4026.1644278394792,0.1138708049999999,39.8052120977971,0.38216719289411455,0.14482043805345837,0.5681261244584768,0.206200267598815,0.6784934436633291,40.50908451064982,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2862,12.85796720491249,77.57418134672308,3,3,36.30623157410004,36.28144523240004,41.49728108870005,0.4820245195493703,0.4008514452162223,0.0387773590628057,0.7270049864891917,5632.051136131489,0.1637126575,59.803341783787424,0.47195942505051675,0.9268333463937227,0.9699128679205535,0.2884458576431555,0.5172621465386305,65.08577893775822,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16829_2864,12.867258050623231,77.57258868430799,1,1,30.405789098600035,30.405789098600035,30.405789098600035,0.4332217589602052,0.2467043314500941,0.0339142887387424,0.7604800167027861,3182.7660925679097,0.1127939325,49.4193527979787,0.22605463316379681,0.9708078163754998,0.9767743766855543,0.16300556814171513,0.6819769728923621,56.473487399664,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2866,12.874465182914136,77.57300430120912,2,1,32.24805915335,32.24805915335,33.320539833800005,0.2711245966151152,0.2029185907756345,0.0321346700657159,0.7272534962976351,2283.511115125375,0.1368876725,51.64917865518997,0.302832440301733,0.927159801277911,0.9792853149014608,0.11695016719831137,0.6040371540867663,57.71270071662528,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2869,12.88918346075716,77.57226355099891,1,1,44.2695858404,44.2695858404,44.2695858404,0.1538294530082629,0.1745462693255657,0.0268614573869854,0.68170300219208,5950.630218724736,0.1811097075,72.1684972464815,0.8038374124566687,0.867322399401978,0.986725510622215,0.3047619056485182,0.4609851665117898,77.48894097645488,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16829_2870,12.892007400721656,77.5737936787798,3,3,42.13892889320001,39.01707462950002,43.07941418630002,0.2280610615512359,0.3078158458244111,0.0315407107118517,0.6782051271293312,6332.456079595026,0.1620076025,67.00327026490284,0.7150408933212443,0.8627274161871641,0.9801233569286195,0.3243171414315364,0.522777756724246,74.51657988043054,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2871,12.897443685594276,77.5727580690056,2,2,39.51495766445001,39.51495766445001,43.06616935880001,0.232949741685041,0.09336605568514811,0.0296971120405942,0.7143767848610878,6400.0,0.15522602,65.64229278500268,0.6056851794740669,0.9102443106295859,0.9827245671927162,0.3277764076169596,0.5447152106548188,71.17410220094216,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2872,12.904126005773977,77.57097554103437,1,1,44.911626717200015,44.911626717200015,44.911626717200015,0.254380678140137,0.1014136447449293,0.0245477594435215,0.6814510561525822,6109.828148156052,0.211279545,72.4969489343574,0.8305948851119541,0.8669914305132203,0.9899900035578997,0.312915237743683,0.363390037314568,77.74146970170648,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16829_2873,12.908600633423813,77.5730263555606,1,1,31.174245445100013,31.174245445100013,31.174245445100013,0.0762786903186652,0.0495111952065594,0.0240577443037182,0.7501363570336252,7529.276193632427,0.11628635,54.82059676876367,0.25808055304094857,0.957219868919712,0.990681386357796,0.3856123597976144,0.6706794994763008,60.01147340711768,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2875,12.914140832847892,77.57155789350549,2,2,37.47228055205004,37.47228055205004,39.66322282700005,0.1992779706561592,0.07065579973821945,0.0248638499761,0.666559080244042,7138.609860282936,0.12897040875,62.547306253999245,0.5205552773858484,0.8474285878994591,0.989544018240951,0.36560435865352287,0.6296483751803413,68.22476770828825,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16829_2876,12.920563689490994,77.57161196532167,2,2,37.524832609550025,37.524832609550025,43.94536955330002,0.25370854974994517,0.12551613620147145,0.0271537792868912,0.7374028099002317,4823.670989345503,0.12901930374999995,62.42161352118404,0.5227454186873545,0.9404924460434345,0.9863130614605239,0.24704461693965846,0.629490206816256,68.44037821221794,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2877,12.923031746951835,77.57244742760233,1,1,38.05531785860002,38.05531785860002,38.05531785860002,0.2164050830537352,0.267198404785643,0.0314540530089288,0.7137692123651505,3827.531841800928,0.143485995,61.657844650000506,0.5448537377343188,0.9094461730830662,0.9802456258962752,0.1960272870539114,0.5826925201664664,67.7291808252294,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16829_2879,12.932344577529117,77.57317852340545,1,1,42.57811028300004,42.57811028300004,42.57811028300004,0.3359624098003021,0.2242732866539359,0.0317959571257233,0.7614383867476135,1118.033988749895,0.131651865,68.60591684779305,0.733344064432178,0.972066779085878,0.9797632191166391,0.05726018194157824,0.6209742459558982,75.19118902046604,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2880,12.939274289534932,77.57492380203593,1,1,42.14752521350001,42.14752521350001,42.14752521350001,0.251452321352666,0.1812753761643181,0.0333657583687454,0.7366121301893145,1964.68827043885,0.1858559325,67.10562299388684,0.7153991505812958,0.9394537697228734,0.9775483210644749,0.10062163490181622,0.4456318043309666,72.60901498803463,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2881,12.943658285037053,77.57235308915021,4,3,30.935197671350014,31.882484824250025,35.84158593530004,0.25560030557488944,0.15250189493821292,0.0310271052876487,0.7339877384947613,3203.9798586228244,0.13863524249999995,50.50802586293465,0.2481180810231198,0.9360062378444499,0.9808480242447557,0.16409203252132554,0.5983840139287796,56.11077787921149,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2883,12.950725812984992,77.57309038567024,1,1,44.01971148830008,44.01971148830008,44.01971148830008,0.1049492564662767,0.0646456794921622,0.0224249893799424,0.3786635547876358,3383.7848631377265,0.250959075,63.57737657599414,0.7934237357186794,0.4692346606261883,0.9929851083840128,0.17330075727936395,0.23503240672292058,67.68342868776317,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16829_2885,12.961691704096436,77.57470842123932,1,1,31.72153880750001,31.72153880750001,31.72153880750001,0.403395297367315,0.4236588720770289,0.0361754797631874,0.7393890988314524,5724.508712544684,0.1268462125,51.69392321839317,0.28088936118385827,0.9431017342927288,0.9735839679520432,0.2931810783077942,0.6365198476388523,59.018708920012806,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16829_2888,12.97199718745855,77.57112614480901,1,1,35.44810347290006,35.44810347290006,35.44810347290006,0.1365126725466408,0.0602630773936983,0.0241619928274303,0.7000165581703186,9757.561170702442,0.1390519499999999,61.26011931548297,0.43619637625986724,0.8913800003208144,0.9905342977673536,0.4997341168180595,0.5970360244906546,66.5496139124779,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16829_2891,12.986353217137,77.5705571997158,1,1,40.70424917840002,40.70424917840002,40.70424917840002,0.3408277223638266,0.1508407517309594,0.0327609116211533,0.7009105032775551,7849.203781276163,0.148295195,67.57501976982525,0.6552496796695776,0.8925543312185821,0.9784017245695711,0.40199747157502436,0.5671354428260507,73.74967441331187,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2892,12.992528316154718,77.57357030862622,3,3,37.99283645299999,37.562547611900015,43.09371860000001,0.217652928083506,0.1461640211640211,0.0318449514452368,0.7239637533202767,5580.322571321482,0.138639725,61.03636832438829,0.5422497843690139,0.922838230755568,0.9796940909876227,0.28579657590181096,0.5983695136794285,68.86657800659705,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16829_2893,12.996073478599932,77.5748825476031,1,1,35.33332636130003,35.33332636130003,35.33332636130003,0.1877757052307746,0.055231014338821,0.0274953639600425,0.7381844914052635,4300.0,0.1277116099999999,59.061368532593725,0.43141296520916095,0.9415193018717639,0.9858311053972483,0.22022477386764472,0.6337204099282766,64.56453760933331,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
